Record_Number,LSN,Type,Type_ID,Length,Space_ID,Page_No,Table_ID,Group,Data_Preview,Data_Length
1326,56381,MLOG_4BYTES,4,7,0,0,0,18,offset=25965 value=0x79726f6d,29
1327,56485,UNKNOWN_MLOG_6,6,69,0,0,0,18,offset=7680 badlen=2052 data=memory_global_by_current_bytes,59
1328,56494,MLOG_4BYTES,4,7,0,0,0,18,offset=25965 value=0x79726f6d,29
1329,56520,MLOG_1BYTE,1,7,0,0,0,18,offset=15110 value=0x7000600,28
1330,56528,MLOG_8BYTES,8,7,0,0,0,18,offset=216 value=0x1d,21
1331,56539,MLOG_4BYTES,4,7,0,0,0,18,offset=25965 value=0x63697274,29
1332,56553,MLOG_1BYTE,1,7,0,0,0,18,offset=17220 value=0xb000600,28
1333,56561,MLOG_8BYTES,8,7,0,0,0,18,offset=61408 value=0x71,23
1334,56572,MLOG_4BYTES,4,7,0,0,0,18,offset=29296 value=0x7365636f,29
1335,56590,MLOG_1BYTE,1,7,0,0,0,18,offset=26437 value=0x1d000600,29
1336,56597,MLOG_4BYTES,4,7,0,0,0,18,offset=59400 value=0x72ff,25
1337,56609,MLOG_4BYTES,4,7,0,0,0,18,offset=29552 value=0x6568635f,29
1338,56709,MLOG_ZIP_PAGE_COMPRESS_NO_DATA,74,69,0,0,0,18,offset=25459 badlen=25960 data=ma_auto_increment_columns|schema_index_,70
1339,56732,MLOG_1BYTE,1,7,0,0,0,18,offset=22792 value=0x16000600,29
1340,56816,MLOG_REC_INSERT_8027,9,1390,0,0,0,18,"space_id=0 | page_no=0 | index_info=(n_fields=140,n_uniq=0,fields=[field_0(len=0,NULLABLE),field_1(l...",1390
1341,56912,UNKNOWN_MLOG_6,6,69,0,0,0,18,offset=5888 badlen=2304 data=schema_table_lock_waits|$statistics,64
1342,56950,MLOG_FILE_DELETE,35,37,0,0,0,18,offset=2304 len=32 str='schema_table_statistics',48
1343,56975,MLOG_1BYTE,1,7,0,0,0,18,offset=15885 value=0x69775f73,29
1344,57007,MLOG_1BYTE,1,7,0,0,0,18,offset=22287 value=0x15000600,29
1345,57178,MLOG_REC_INSERT_8027,9,2773,0,0,0,18,"space_id=48 | page_no=10 | index_info=(n_fields=63,n_uniq=0,fields=[field_0(len=0,NULLABLE),field_1(...",2773
1346,57217,MLOG_1BYTE,1,7,0,0,0,18,offset=27926 value=0x20000600,29
1347,57399,MLOG_REC_INSERT_8027,9,2050,0,0,0,18,"space_id=88 | page_no=0 | index_info=(n_fields=227,n_uniq=0,fields=[field_0(len=0,NULLABLE),field_1(...",2050
1348,57410,MLOG_1BYTE,1,7,0,0,0,18,offset=25374 value=0x1b000600,29
1349,57483,MLOG_REC_INSERT_8027,9,892,0,0,0,18,"space_id=112 | page_no=20233322496 | index_info=(n_fields=0,n_uniq=0) | record_data=(cursor_offset=2...",892
1350,57563,MLOG_REC_DELETE,69,69,0,0,0,18,offset=1536 badlen=3072 data=user_summary|user_summary_,55
1351,57586,MLOG_1BYTE,1,7,0,0,0,18,offset=25892 value=0x1c000600,29
1352,57601,MLOG_REC_INSERT_8027,9,345,0,0,0,18,"space_id=4097 | page_no=7168 | index_info=(n_fields=0,n_uniq=0) | record_data=(cursor_offset=0,end_s...",345
1353,57640,MLOG_1BYTE,1,7,0,0,0,18,offset=22818 value=0x16000600,29
1354,57655,MLOG_REC_INSERT_8027,9,345,0,0,0,18,"space_id=6399 | page_no=4096 | index_info=(n_fields=0,n_uniq=0) | record_data=(cursor_offset=0,end_s...",345
1355,57688,MLOG_1BYTE,1,7,0,0,0,18,offset=28458 value=0x21000600,29
1356,57703,MLOG_REC_INSERT_8027,9,345,0,0,0,18,"space_id=8447 | page_no=5632 | index_info=(n_fields=0,n_uniq=0) | record_data=(cursor_offset=0,end_s...",345
1357,57747,MLOG_1BYTE,1,7,0,0,0,18,offset=26920 value=0x1e000600,29
1358,57754,MLOG_4BYTES,4,7,0,0,0,18,offset=43017 value=0x53f3,25
1359,57766,MLOG_4BYTES,4,7,0,0,0,18,offset=29557 value=0x735f7265,29
1360,57803,MLOG_1BYTE,1,7,0,0,0,18,offset=15142 value=0x7000600,28
1361,57815,MLOG_REC_INSERT_8027,9,267,0,0,0,18,"space_id=12304 | page_no=99 | index_info=(n_fields=0,n_uniq=0) | record_data=(cursor_offset=0,end_se...",267
1362,57822,MLOG_4BYTES,4,7,0,0,0,18,offset=25974 value=0x6f697372,29
1363,57840,UNKNOWN_MLOG_6,6,7,0,0,0,18,offset=8704 badlen=2304 hex=b800,32
1364,57871,MLOG_4BYTES,4,7,0,0,0,18,offset=24951 value=0x635f7469,29
1365,57912,MLOG_1BYTE,1,7,0,0,0,18,offset=26938 value=0x1e000600,29
1366,57927,MLOG_REC_INSERT_8027,9,340,0,0,0,18,"space_id=200 | page_no=0 | index_info=(n_fields=0,n_uniq=0) | record_data=(cursor_offset=0,end_seg_l...",340
1367,57968,MLOG_1BYTE,1,7,0,0,0,18,offset=23868 value=0x18000600,29
1368,57975,MLOG_4BYTES,4,7,0,0,0,18,offset=51209 value=0xa2ff,25
1369,57987,MLOG_4BYTES,4,7,0,0,0,18,offset=24951 value=0x5f737469,29
1370,58018,MLOG_1BYTE,1,7,0,0,0,18,offset=11840 value=0x72657375,29
1371,58042,MLOG_1BYTE,1,7,0,0,0,18,offset=23358 value=0x17000600,29
1372,58057,MLOG_REC_INSERT_8027,9,345,0,0,0,18,"space_id=1637956 | page_no=0 | index_info=(n_fields=0,n_uniq=0) | record_data=(cursor_offset=0,end_s...",345
1373,58091,MLOG_1BYTE,1,7,0,0,0,18,offset=18754 value=0xe000600,28
1374,58165,MLOG_REC_INSERT_8027,9,899,0,0,0,18,"space_id=16677632 | page_no=0 | index_info=(n_fields=0,n_uniq=0) | record_data=(cursor_offset=1024,e...",899
1375,58182,MLOG_1BYTE,1,7,0,0,0,18,offset=26929 value=0x1e000600,29
1376,58215,MLOG_REC_INSERT_8027,9,633,0,0,0,18,"space_id=26607616 | page_no=0 | index_info=(n_fields=0,n_uniq=0) | record_data=(cursor_offset=30724,...",633
1377,58238,MLOG_1BYTE,1,7,0,0,0,18,offset=23855 value=0x18000600,29
1378,58352,MLOG_REC_INSERT_8027,9,1787,0,0,0,18,"space_id=248 | page_no=11168927075878830080 | index_info=(n_fields=30724,n_uniq=26660,fields=[field_...",1787
1379,58384,MLOG_4BYTES,4,7,0,0,0,18,offset=9336 value=0x74736f68,28
1380,58423,MLOG_1BYTE,1,7,0,0,0,18,offset=27443 value=0x1f000600,29
1381,58532,MLOG_REC_CLUST_DELETE_MARK_8027,10,108,0,0,0,18,offset=16 len=103 str='x$innodb_buffer_stats_by_schem...|x$innodb_buffer_stats_by_table',88
1382,58602,UNKNOWN_MLOG_6,6,69,0,0,0,18,offset=4864 badlen=2560 data=x$innodb_lock_waits|x$io_by_,57
1383,58698,UNKNOWN_MLOG_6,6,69,0,0,0,18,offset=7168 badlen=2560 data=x$io_global_by_file_by_bytes,57
1384,58705,MLOG_4BYTES,4,7,0,0,0,18,offset=9336 value=0x675f6f69,28
1385,58808,UNKNOWN_MLOG_6,6,69,0,0,0,18,offset=7168 badlen=2560 data=x$io_global_by_wait_by_bytes,57
1386,58815,MLOG_4BYTES,4,7,0,0,0,18,offset=9336 value=0x675f6f69,28
1387,58864,UNKNOWN_MLOG_6,6,15,0,0,0,18,offset=4096 badlen=2560 hex=50030300000000000000,48
1388,58887,MLOG_4BYTES,4,7,0,0,0,18,offset=9336 value=0x6574616c,28
1389,58976,UNKNOWN_MLOG_6,6,69,0,0,0,18,offset=8448 badlen=2560 data=x$memory_by_host_by_current_by...,62
1390,58988,MLOG_4BYTES,4,7,0,0,0,18,offset=9336 value=0x6f6d656d,28
1391,59030,MLOG_1BYTE,1,7,0,0,0,18,offset=28419 value=0x21000600,29
1392,59037,MLOG_4BYTES,4,7,0,0,0,18,offset=26634 value=0x4701,25
1393,59049,MLOG_4BYTES,4,7,0,0,0,18,offset=9336 value=0x6f6d656d,28
1394,59155,UNKNOWN_MLOG_6,6,69,0,0,0,18,offset=8192 badlen=2560 data=x$memory_global_by_current_byt...,62
1395,59166,MLOG_4BYTES,4,7,0,0,0,18,offset=9336 value=0x6f6d656d,28
1396,59194,MLOG_1BYTE,1,7,0,0,0,18,offset=18183 value=0xd000600,28
1397,59264,MLOG_REC_CLUST_DELETE_MARK_8027,10,69,0,0,0,18,offset=63360 badlen=215 data=x$processlist|x$ps_digest_95th_p,61
1398,59296,MLOG_1BYTE,1,7,0,0,0,18,offset=29979 value=0x24000600,29
1399,59366,MLOG_REC_CLUST_DELETE_MARK_8027,10,69,0,0,0,18,offset=64656 badlen=206 data=x$ps_digest_avg_latency_distri...,62
1400,59371,MLOG_4BYTES,4,1,0,0,0,18,,0
1401,59373,MLOG_COMP_REC_MIN_MARK,36,1,0,0,0,18,$,1
1402,59431,MLOG_1BYTE,1,7,0,0,0,18,offset=23306 value=0x17000600,29
1403,59508,MLOG_REC_CLUST_DELETE_MARK_8027,10,76,0,0,0,18,offset=1440 len=71 str='x$schema_flattened_keys|x$schema_index_',64
1404,59531,MLOG_1BYTE,1,7,0,0,0,18,offset=12297 value=0x6c626174,29
1405,59556,MLOG_1BYTE,1,7,0,0,0,18,offset=9235 value=0x74617473,28
1406,59575,MLOG_1BYTE,1,7,0,0,0,18,offset=30476 value=0x25000600,29
1407,59697,MLOG_REC_CLUST_DELETE_MARK_8027,10,121,0,0,0,18,offset=192 len=116 str='x$schema_table_statistics_with...|>s_with_full_table_scans|x$session',93
1408,59705,MLOG_1BYTE,1,7,0,0,0,18,offset=21832 value=0x14000600,29
1409,59809,MLOG_REC_CLUST_DELETE_MARK_8027,10,103,0,0,0,18,offset=216 len=98 str='x$statement_analysis|x$statements_with_errors_or_wa...',78
1410,59879,UNKNOWN_MLOG_6,6,69,0,0,0,18,offset=8704 badlen=2564 data=x$statements_with_full_table_s...,62
1411,59887,MLOG_4BYTES,4,1,0,0,0,18,,1
1412,59973,MLOG_COMP_REC_MIN_MARK,36,69,0,0,0,18,offset=29811 badlen=29793 data=ements_with_runtimes_in_95th_p...,64
1413,59980,MLOG_4BYTES,4,7,0,0,0,18,offset=9336 value=0x74617473,28
1414,60012,MLOG_1BYTE,1,7,0,0,0,18,offset=26399 value=0x1d000600,29
1415,60093,MLOG_REC_SEC_DELETE_MARK,11,80,0,0,0,18,offset=512 len=75 str='x$statements_with_temp_tables|x$user_summar',67
1416,60107,MLOG_1BYTE,1,7,0,0,0,18,offset=24365 value=0x19000600,29
1417,60272,MLOG_REC_SEC_DELETE_MARK,11,164,0,0,0,18,offset=65296 len=159 str='x$user_summary_by_file_io|x$user_summary_by_file_io_type|x$user_summary_by...,108
1418,60283,MLOG_4BYTES,4,7,0,0,0,18,offset=9336 value=0x72657375,28
1419,60325,MLOG_1BYTE,1,7,0,0,0,18,offset=27945 value=0x20000600,29
1420,60395,MLOG_REC_SEC_DELETE_MARK,11,69,0,0,0,18,offset=816 badlen=186 data=x$user_summary_by_statement_ty...,60
1421,60396,MLOG_4BYTES,4,1,0,0,0,18,,0
1422,60398,MLOG_COMP_REC_MIN_MARK,36,1,0,0,0,18,$,1
1423,60461,MLOG_1BYTE,1,7,0,0,0,18,offset=27963 value=0x20000600,29
1424,60661,MLOG_REC_SEC_DELETE_MARK,11,199,0,0,0,18,offset=64 len=194 str='x$wait_classes_global_by_laten...|x$waits_by_host_by_latency|A.user_by_latenc...,128
1425,60731,MLOG_COMP_PAGE_CREATE_SDI,64,69,0,0,0,18,offset=1025 badlen=65275 data=catalogs,38
1426,60800,UNKNOWN_MLOG_6,6,69,0,0,0,18,offset=0 badlen=35589 hex=01fbfe00042180fe04fbfe00003a0d3bfbfe858c04fbfe2e37f6858c25fbfe858c02fbfe85...,154
1427,60807,MLOG_8BYTES,8,7,0,0,0,18,offset=128 value=0x7e000880,27
1428,60815,MLOG_1BYTE,1,7,0,0,0,18,offset=6 value=0x1900001b,25
1429,60893,UNKNOWN_MLOG_3,3,69,0,0,0,18,offset=30309 badlen=28261 data=ts_transactions_current,54
1430,60903,MLOG_1BYTE,1,7,0,0,0,18,offset=1 value=0x80030003,25
1431,60910,MLOG_8BYTES,8,7,0,0,0,18,offset=128 value=0x880,22
1432,60911,MLOG_FILE_DELETE,35,1,0,0,0,18,#,1
1433,60999,UNKNOWN_MLOG_6,6,69,0,0,0,18,offset=6912 badlen=0 data=events_transactions_current|history,61
1434,61068,UNKNOWN_MLOG_6,6,69,0,0,0,18,offset=8192 badlen=0 data=events_transactions_history_lo...,59
1435,61142,UNKNOWN_MLOG_3,3,69,0,0,0,18,offset=30309 badlen=28261 data=ts_transactions_summary_by_acc...,64
1436,61211,MLOG_ZIP_WRITE_NODE_PTR,48,69,0,0,0,18,offset=18176 badlen=0 data=events_transactions_summary_by...,60
1437,61282,UNKNOWN_MLOG_6,6,69,0,0,0,18,offset=13056 badlen=0 data=events_transactions_summary_by...,60
1438,61360,UNKNOWN_MLOG_6,6,69,0,0,0,18,offset=12544 badlen=0 data=events_transactions_summary_by...,60
1439,61376,UNKNOWN_MLOG_6,6,9,0,0,0,18,offset=12288 len=4 hex=48004600,31
1440,61424,UNKNOWN_MLOG_3,3,42,0,0,0,18,offset=30309 badlen=28261 data=ts_transactions_summary_global...,64
1441,61526,UNKNOWN_MLOG_6,6,69,0,0,0,18,offset=5120 badlen=0 data=events_waits_current|history,54
1442,61595,UNKNOWN_MLOG_47,47,69,0,0,0,18,offset=0 badlen=0 data=events_waits_history_long|events_w,57
1443,61712,UNKNOWN_MLOG_6,6,69,0,0,0,18,offset=10752 badlen=0 data=events_waits_summary_by_host_b...,60
1444,61838,MLOG_DUMMY_RECORD,32,125,0,0,0,18,offset=0 len=120 str='events_waits_summary_by_instan...|events_waits_summary_by_thread...',90
1445,61850,UNKNOWN_MLOG_6,6,9,0,0,0,18,offset=10752 len=4 hex=88004000,31
1446,61925,UNKNOWN_MLOG_3,3,69,0,0,0,18,offset=30309 badlen=28261 data=ts_waits_summary_by_user_by_ev...,64
1447,62059,MLOG_ZIP_PAGE_REORGANIZE,73,69,0,0,0,18,offset=1536 badlen=3584 data=file_instances|file_summar,55
1448,62093,UNKNOWN_MLOG_6,6,9,0,0,0,18,offset=6144 len=4 hex=a8002e00,30
1449,62168,UNKNOWN_MLOG_3,3,69,0,0,0,18,offset=26982 badlen=25964 data=_summary_by_instance|global_status,65
1450,62242,UNKNOWN_MLOG_6,6,69,0,0,0,18,offset=4096 badlen=0 data=global_variables|host_cache,53
1451,62318,UNKNOWN_MLOG_55,55,69,0,0,0,18,offset=1536 badlen=1280 data=hosts|innodb_redo_log_file,55
1452,62332,MLOG_1BYTE,1,7,0,0,0,18,offset=23915 value=0x18000600,29
1453,62405,MLOG_COMP_PAGE_REORGANIZE_8027,46,69,0,0,0,18,offset=0 badlen=0 data=keyring_component_status|keyring_ke,58
1454,62448,MLOG_FILE_EXTEND,65,33,0,0,0,18,offset=1536 badlen=2560 data=log_status,39
1455,62538,UNKNOWN_MLOG_6,6,69,0,0,0,18,offset=9984 badlen=0 data=memory_summary_by_account_by_e...,59
1456,62610,MLOG_COMP_PAGE_CREATE_RTREE,58,69,0,0,0,18,offset=0 badlen=0 data=memory_summary_by_host_by_even...,56
1457,62680,UNKNOWN_MLOG_3,3,69,0,0,0,18,offset=25965 badlen=28525 data=ry_summary_by_thread_by_event_...|memo,69
1458,62791,UNKNOWN_MLOG_6,6,69,0,0,0,18,offset=8960 badlen=256 data=memory_summary_global_by_event...,61
1459,62867,UNKNOWN_MLOG_3,3,69,0,0,0,18,offset=25965 badlen=24948 data=data_locks|mutex_instances,57
1460,62874,MLOG_4BYTES,4,7,0,0,0,18,offset=10241 value=0x3400,25
1461,62948,UNKNOWN_MLOG_3,3,69,0,0,0,18,offset=25199 badlen=25962 data=cts_summary_global_by_type|performance_,70
1462,63241,UNKNOWN_MLOG_6,6,261,0,0,0,18,offset=4864 len=256 str='persisted_variables|prepared_statements_instances|processlist|replication_a...,149
1463,63313,UNKNOWN_MLOG_3,3,69,0,0,0,18,offset=25970 badlen=27760 data=ication_applier_global_filters|replicat,70
1464,63410,UNKNOWN_MLOG_6,6,69,0,0,0,18,offset=10496 badlen=256 data=replication_applier_status_by_...,62
1465,63472,MLOG_COMP_REC_MIN_MARK,36,62,0,0,0,18,offset=256 badlen=120 data=replication_applier_status_by_...,60
1466,63622,MLOG_COMP_LIST_START_DELETE_8027,44,133,0,0,0,18,offset=256 len=128 str='replication_asynchronous_conne...|replication_asynchronous_conne...',92
1467,63897,UNKNOWN_MLOG_6,6,261,0,0,0,18,offset=9216 len=256 str='replication_connection_configu...|replication_connection_status|replication...,163
1468,63971,UNKNOWN_MLOG_6,6,69,0,0,0,18,offset=7424 badlen=256 data=session_account_connect_attrs,57
1469,63984,UNKNOWN_MLOG_3,3,12,0,0,0,18,offset=25971 badlen=29555 data=ion_con,38
1470,64087,MLOG_ZIP_PAGE_REORGANIZE,73,69,0,0,0,18,offset=1536 badlen=3584 data=session_status|session_var,55
1471,64170,MLOG_REC_DELETE,69,69,0,0,0,18,offset=1536 badlen=3072 data=setup_actors|setup_consume,55
1472,64251,UNKNOWN_MLOG_6,6,69,0,0,0,18,offset=4352 badlen=260 data=setup_instruments|setup_obje,56
1473,64331,MLOG_WRITE_STRING,30,69,0,0,0,18,offset=26740 badlen=25970 data=ads|socket_instances,51
1474,64406,UNKNOWN_MLOG_3,3,69,0,0,0,18,offset=28531 badlen=27491 data=et_summary_by_event_name|socket_summary,70
1475,64496,UNKNOWN_MLOG_6,6,68,0,0,0,18,offset=4352 badlen=512 data=status_by_account|status_by,55
1476,64596,UNKNOWN_MLOG_6,6,69,0,0,0,18,offset=4096 badlen=516 data=status_by_thread|status_by_u,56
1477,64676,MLOG_LIST_END_COPY_CREATED,71,69,0,0,0,18,offset=1536 badlen=3328 data=table_handles|table_io_wai,55
1478,64780,UNKNOWN_MLOG_6,6,69,0,0,0,18,offset=7936 badlen=516 data=table_io_waits_summary_by_tabl...,61
1479,64852,UNKNOWN_MLOG_3,3,69,0,0,0,18,offset=24948 badlen=27746 data=e_lock_waits_summary_by_table|threads,68
1480,64929,UNKNOWN_MLOG_6,6,69,0,0,0,18,offset=4608 badlen=512 data=tls_channel_status|user_defi,56
1481,65008,UNKNOWN_MLOG_6,6,56,0,0,0,18,offset=6144 badlen=512 data=user_variables_by_thread,52
1482,65094,MLOG_IBUF_BITMAP_INIT,27,69,0,0,0,18,offset=0 badlen=0 data=users|variables_by_thread,48
1483,65163,UNKNOWN_MLOG_6,6,69,0,0,0,18,offset=3584 badlen=516 data=variables_info|host_summary,55
1484,65175,MLOG_1BYTE,1,7,0,0,0,18,offset=23352 value=0x17000600,29
1485,65183,MLOG_2BYTES,2,7,0,0,0,18,offset=152 value=0x2d,21
1486,65194,MLOG_4BYTES,4,7,0,0,0,18,offset=28520 value=0x735f7473,29
1487,65224,MLOG_1BYTE,1,7,0,0,0,18,offset=25904 value=0x1c000600,29
1488,65232,MLOG_2BYTES,2,7,0,0,0,18,offset=160 value=0x32,21
1489,65243,MLOG_4BYTES,4,7,0,0,0,18,offset=28520 value=0x735f7473,29
1490,65278,MLOG_1BYTE,1,7,0,0,0,18,offset=22830 value=0x16000600,29
1491,65285,MLOG_4BYTES,4,7,0,0,0,18,offset=43010 value=0x2c00,25
1492,65297,MLOG_4BYTES,4,7,0,0,0,18,offset=28520 value=0x735f7473,29
1493,65326,MLOG_1BYTE,1,7,0,0,0,18,offset=28470 value=0x21000600,29
1494,65334,MLOG_2BYTES,2,7,0,0,0,18,offset=176 value=0x37,21
1495,65345,MLOG_4BYTES,4,7,0,0,0,18,offset=28520 value=0x735f7473,29
1496,65385,MLOG_1BYTE,1,7,0,0,0,18,offset=26932 value=0x1e000600,29
1497,65393,MLOG_2BYTES,2,7,0,0,0,18,offset=184 value=0x34,21
1498,65404,MLOG_4BYTES,4,7,0,0,0,18,offset=28520 value=0x735f7473,29
1499,65441,MLOG_1BYTE,1,7,0,0,0,18,offset=26418 value=0x1d000600,29
1500,65449,MLOG_2BYTES,2,7,0,0,0,18,offset=192 value=0x33,21
1501,65460,MLOG_4BYTES,4,7,0,0,0,18,offset=28265 value=0x62646f6e,29
1502,65520,UNKNOWN_MLOG_6,6,27,0,0,0,18,offset=7168 badlen=516 data=innodb_buff,39
1503,65632,UNKNOWN_MLOG_6,6,69,0,0,0,18,offset=4352 badlen=512 data=innodb_lock_waits|io_by_thre,56
1504,65724,UNKNOWN_MLOG_6,6,69,0,0,0,18,offset=6656 badlen=512 data=io_global_by_file_by_bytes,54
1505,65830,UNKNOWN_MLOG_6,6,69,0,0,0,18,offset=6656 badlen=512 data=io_global_by_wait_by_bytes,54
1506,65934,MLOG_ZIP_PAGE_REORGANIZE,73,69,0,0,0,18,offset=1536 badlen=3584 data=latest_file_io|memory_by_h,55
1507,65967,MLOG_1BYTE,1,7,0,0,0,18,offset=28416 value=0x21000600,29
1508,66028,UNKNOWN_MLOG_3,3,60,0,0,0,18,offset=16 len=55 str='memory_by_thread_by_current_by...',56
1509,66029,MLOG_UNDO_HDR_REUSE,24,1,0,0,0,18,,1
1510,66031,MLOG_ZIP_PAGE_REORGANIZE_8027,53,1,0,0,0,18,5,1
1511,66061,MLOG_4BYTES,4,7,0,0,0,18,offset=25965 value=0x79726f6d,29
1512,66165,UNKNOWN_MLOG_6,6,69,0,0,0,18,offset=7680 badlen=768 data=memory_global_by_current_bytes,58
1513,66174,MLOG_4BYTES,4,7,0,0,0,18,offset=25965 value=0x79726f6d,29
1514,66200,MLOG_1BYTE,1,7,0,0,0,18,offset=15110 value=0x7000600,28
1515,66235,UNKNOWN_MLOG_3,3,34,0,0,0,18,offset=48 len=29 str='metrics',30
1516,66304,UNKNOWN_MLOG_56,56,69,0,0,0,18,offset=8448 badlen=0 data=processlist|ps_check_lost_instrum,59
1517,66389,MLOG_ZIP_PAGE_COMPRESS_NO_DATA,74,69,0,0,0,18,offset=25459 badlen=25960 data=ma_auto_increment_columns|schema_index_,70
1518,66412,MLOG_1BYTE,1,7,0,0,0,18,offset=22792 value=0x16000600,29
1519,66462,UNKNOWN_MLOG_3,3,49,0,0,0,18,offset=88 len=44 str='schema_object_overview',45
1520,66533,MLOG_COMP_PAGE_REORGANIZE_8027,46,69,0,0,0,18,offset=0 badlen=0 data=schema_redundant_indexes|schema_tab,58
1521,66575,MLOG_1BYTE,1,7,0,0,0,18,offset=9234 value=0x74617473,28
1522,66594,MLOG_1BYTE,1,7,0,0,0,18,offset=29451 value=0x23000600,29
1523,66657,UNKNOWN_MLOG_3,3,62,0,0,0,18,offset=120 len=57 str='schema_table_statistics_with_b...|>s_with',65
1524,66687,MLOG_1BYTE,1,7,0,0,0,18,offset=22287 value=0x15000600,29
1525,66694,MLOG_4BYTES,4,7,0,0,0,18,offset=34819 value=0x2b00,25
1526,66706,MLOG_4BYTES,4,7,0,0,0,18,offset=25459 value=0x616d6568,29
1527,66734,MLOG_1BYTE,1,7,0,0,0,18,offset=15121 value=0x7000600,28
1528,66769,UNKNOWN_MLOG_3,3,34,0,0,0,18,offset=144 len=29 str='session',31
1529,66840,MLOG_COMP_REC_SEC_DELETE_MARK,40,69,0,0,0,18,offset=0 badlen=0 data=session_ssl_status|I2tatement_analysis,61
1530,66910,UNKNOWN_MLOG_56,56,69,0,0,0,18,offset=0 badlen=0 data=statements_with_errors_or_warn...,56
1531,66955,MLOG_1BYTE,1,7,0,0,0,18,offset=32792 value=0x60083,26
1532,67024,MLOG_COMP_LIST_END_DELETE_8027,43,69,0,0,0,18,offset=768 badlen=184 data=statements_with_runtimes_in_95...,60
1533,67056,UNKNOWN_MLOG_23,23,32,0,0,0,18,offset=768 badlen=192 data=statements_with_so,45
1534,67090,MLOG_1BYTE,1,7,0,0,0,18,offset=25374 value=0x1b000600,29
1535,67097,MLOG_4BYTES,4,7,0,0,0,18,offset=51203 value=0x3100,25
1536,67109,MLOG_4BYTES,4,7,0,0,0,18,offset=29811 value=0x6d657461,29
1537,67143,MLOG_1BYTE,1,7,0,0,0,18,offset=16672 value=0xa000600,28
1538,67181,UNKNOWN_MLOG_3,3,37,0,0,0,18,offset=208 len=32 str='sys_config',34
1539,67252,MLOG_FILE_RENAME,34,69,0,0,0,18,offset=0 badlen=0 data=user_summary|user_summary_by_file_i,58
1540,67266,MLOG_1BYTE,1,7,0,0,0,18,offset=25892 value=0x1c000600,29
1541,67273,MLOG_4BYTES,4,7,0,0,0,18,offset=59395 value=0x3200,25
1542,67285,MLOG_4BYTES,4,7,0,0,0,18,offset=29557 value=0x735f7265,29
1543,67320,MLOG_1BYTE,1,7,0,0,0,18,offset=22818 value=0x16000600,29
1544,67370,UNKNOWN_MLOG_3,3,49,0,0,0,18,offset=240 len=44 str='user_summary_by_stages',46
1545,67441,UNKNOWN_MLOG_55,55,69,0,0,0,18,offset=0 badlen=0 data=user_summary_by_statement_late...,56
1546,67483,MLOG_1BYTE,1,7,0,0,0,18,offset=15142 value=0x7000600,28
1547,67490,MLOG_4BYTES,4,7,0,0,0,18,offset=2052 value=0x1d00,24
1548,67502,MLOG_4BYTES,4,7,0,0,0,18,offset=25974 value=0x6f697372,29
1549,67568,UNKNOWN_MLOG_6,6,55,0,0,0,18,offset=8704 badlen=1024 data=wait_classes_global_by_avg_lat...,62
1550,67592,MLOG_1BYTE,1,7,0,0,0,18,offset=26938 value=0x1e000600,29
1551,67600,MLOG_4BYTES,4,7,0,0,0,18,offset=24 value=0x34,20
1552,67611,MLOG_4BYTES,4,7,0,0,0,18,offset=24951 value=0x635f7469,29
1553,67648,MLOG_1BYTE,1,7,0,0,0,18,offset=23868 value=0x18000600,29
1554,67656,MLOG_4BYTES,4,7,0,0,0,18,offset=32 value=0x2e,20
1555,67667,MLOG_4BYTES,4,7,0,0,0,18,offset=24951 value=0x5f737469,29
1556,67698,MLOG_1BYTE,1,7,0,0,0,18,offset=11840 value=0x72657375,29
1557,67722,MLOG_1BYTE,1,7,0,0,0,18,offset=23358 value=0x17000600,29
1558,67730,MLOG_4BYTES,4,7,0,0,0,18,offset=48 value=0x2d,20
1559,67741,MLOG_4BYTES,4,7,0,0,0,18,offset=24951 value=0x5f737469,29
1560,67771,MLOG_1BYTE,1,7,0,0,0,18,offset=18754 value=0xe000600,28
1561,67779,MLOG_4BYTES,4,7,0,0,0,18,offset=56 value=0x24,20
1562,67790,MLOG_4BYTES,4,7,0,0,0,18,offset=9336 value=0x74736f68,28
1563,67811,MLOG_1BYTE,1,7,0,0,0,18,offset=24377 value=0x19000600,29
1564,67819,MLOG_4BYTES,4,7,0,0,0,18,offset=64 value=0x2f,20
1565,67830,MLOG_4BYTES,4,7,0,0,0,18,offset=9336 value=0x74736f68,28
1566,67862,MLOG_1BYTE,1,7,0,0,0,18,offset=26929 value=0x1e000600,29
1567,67869,MLOG_4BYTES,4,7,0,0,0,18,offset=18436 value=0x3400,25
1568,67881,MLOG_4BYTES,4,7,0,0,0,18,offset=9336 value=0x74736f68,28
1569,67918,MLOG_1BYTE,1,7,0,0,0,18,offset=23855 value=0x18000600,29
1570,67926,MLOG_4BYTES,4,7,0,0,0,18,offset=80 value=0x2e,20
1571,67937,MLOG_4BYTES,4,7,0,0,0,18,offset=9336 value=0x74736f68,28
1572,67968,MLOG_1BYTE,1,7,0,0,0,18,offset=29495 value=0x23000600,29
1573,67976,MLOG_4BYTES,4,7,0,0,0,18,offset=88 value=0x39,20
1574,67987,MLOG_4BYTES,4,7,0,0,0,18,offset=9336 value=0x74736f68,28
1575,68029,MLOG_1BYTE,1,7,0,0,0,18,offset=27957 value=0x20000600,29
1576,68037,MLOG_4BYTES,4,7,0,0,0,18,offset=96 value=0x36,20
